id,name,year_established,country,description,url,has_trading_incentive,trust_score,trust_score_rank,trade_vol_24h_btc,trade_vol_24h_btc_normalized,trade_vol_24h_usd,trade_vol_24h_usd_normalized,age_of_exchange,ingested_at
increment_swap,Increment Swap,2022.0,British Virgin Islands,"Increment Swap the 1st and best decentralized exchange & dex-aggregator on Flow blockchain, offering the widest range of tokens and best route discovery between any token pair.",https://app.increment.fi/swap?,False,2.0,532.0,2.8749090972112237,1.8535985761082563,183233.02,118139.55,2.0,2024-06-23 22:50:18.517587
dfyn,Dfyn,2021.0,Singapore,,https://exchange.dfyn.network,False,3.0,533.0,1.7967483317519553,1.7967483317519553,114516.19,114516.19,3.0,2024-06-23 22:50:18.517587
skydrome,Skydrome,,,,https://app.skydrome.finance/swap,False,4.0,534.0,1.8331025649191068,1.8331025649191068,116833.23,116833.23,,2024-06-23 22:50:18.517587
acdx,ACDX,2020.0,,,https://acdx.cash/,False,3.0,535.0,123.90412441878782,1.7467980394338052,7897059.11,111332.59,4.0,2024-06-23 22:50:18.517587
klayswap,KLAYSwap,,,,https://klayswap.com/exchange/swap,False,3.0,536.0,1.4646943474080143,1.4646943474080143,93352.65,93352.65,,2024-06-23 22:50:18.517587
stake_cube,StakeCube Exchange,2019.0,Germany,,https://stakecube.net/app/exchange/,False,3.0,537.0,1.4395376913431055,1.4395376913431055,91749.28,91749.28,5.0,2024-06-23 22:50:18.517587
camelot-sanko,Camelot (Sanko),,,,https://app.camelot.exchange/,False,3.0,538.0,1.1943032063088503,1.1943032063088503,76119.20,76119.20,,2024-06-23 22:50:18.517587
ramses,Ramses,,,,https://beta.ramses.exchange/swap?,False,3.0,539.0,1.1774597223415229,1.1774597223415229,75045.68,75045.68,,2024-06-23 22:50:18.517587
ramses-v2,Ramses V2,,,,https://cl.ramses.exchange/swap,False,3.0,540.0,631.7035743522138,0.952603444566076,40261778.92,60714.41,,2024-06-23 22:50:18.517587
netswap,Netswap,,,,https://netswap.io/#/swap,False,3.0,541.0,0.758639245137847,0.758639245137847,48352.05,48352.05,,2024-06-23 22:50:18.517587
silkswap,SilkSwap,2024.0,Armenia,"Swap, add your tokens, and enjoy your freedom on decentralized exchange.",https://silkswap.app,False,3.0,542.0,0.7105086666692674,0.7105086666692674,45284.44,45284.44,0.0,2024-06-23 22:50:18.517587
globe_exchange,Globe,,Seychelles,,https://globe.exchange,False,3.0,543.0,1.3392831829695122,0.6185829741614174,85359.54,39425.53,,2024-06-23 22:50:18.517587
glide_finance,Glide Finance,,,"Glide Finance is a Decentralized Exchange / Automated Market Maker, Yield Farming, and Staking platform running on the Elastos Smart Chain (ESC) that aims to accelerate adoption of the Elastos ecosystem by acting as a source of liquidity for users and the projects built on it.",https://glidefinance.io/swap,False,5.0,544.0,0.6091200630263122,0.582743867894823,38822.41,37141.32,,2024-06-23 22:50:18.517587
fraxswap-fraxtal,Fraxswap (Fraxtal),,,,https://app.frax.finance/swap/main,False,3.0,545.0,0.5002136062321945,0.5002136062321945,31881.23,31881.23,,2024-06-23 22:50:18.517587
bit2c,Bit2c,2013.0,Israel,,https://bit2c.co.il/,,3.0,546.0,0.4891743436252578,0.4891743436252578,31177.64,31177.64,11.0,2024-06-23 22:50:18.517587
klayswap-v3,Klayswap V3,,,,https://klayswap.com/exchange/swap,False,3.0,547.0,0.4841888023705027,0.4841888023705027,30859.89,30859.89,,2024-06-23 22:50:18.517587
verse,Verse,2022.0,,"The Verse DEX, available at <a href=""http://verse.bitcoin.com"">verse.bitcoin.com</a>, is a full-featured decentralized exchange. It is a key component of the <a href=""https://www.bitcoin.com"">Bitcoin.com</a>/Verse ecosystem, providing anyone in the world with a secure way to permissionlessly swap cryptocurrencies without having to rely on third-party custodians. You can also earn yield by providing liquidity to the Verse DEX. More information about VERSE token is available at <a href=""https://www.getverse.com/"">getverse.com</a>.

",https://verse.bitcoin.com/,False,3.0,548.0,0.3826179616380503,0.3826179616380503,24386.25,24386.25,2.0,2024-06-23 22:50:18.517587
ecxx,Ecxx,2018.0,Singapore,,https://www.ecxx.com,False,3.0,549.0,1188.524243977734,0.3655588839192617,75750877.94,23298.98,6.0,2024-06-23 22:50:18.517587
archerswap,Archerswap,,,,https://exchange.archerswap.finance/#/swap,False,3.0,550.0,0.35476231224997,0.35476231224997,22610.86,22610.86,,2024-06-23 22:50:18.517587
bisq,Bisq,,,,https://bisq.network/,False,2.0,551.0,0.2482806457452482,0.2482806457452482,15824.23,15824.23,,2024-06-23 22:50:18.517587
digitalexchange_id,Digitalexchange.id,2018.0,Indonesia,"Digitalexchange.id which was founded in 2018 and launched on 28 June 2019, is a Centralized Exchange platform to buy and sell crypto assets based in Indonesia, with the aim to be The Largest Indonesian Crypto Exchange which support IDR trading pairs and IDR deposit & withdrawal. Digitalexchange.id officially registered with the Commodity Futures Trading Regulatory Agency (BAPPEBTI) with the Registration Number: 008/BAPPEBTI/CP-AK/05/2020 and registered with Ministry of Communication and Information of the Republic of Indonesia (KOMINFO) with PSE Registration Number: 000286.01/DJAI.PSE/03/2021.  As of August 2023, Digitalexchange.id has more than 60 crypto assets listed with IDR trading pair and also available on Google Play and App Store.",https://digitalexchange.id/,False,3.0,552.0,0.1886026151471955,0.1886026151471955,12020.63,12020.63,6.0,2024-06-23 22:50:18.517587
impossible_finance,Impossible Finance,2021.0,,"Impossible Finance is a multi-chain incubator, launchpad, and swap platform which offers a robust product-first ecosystem that supports top-tier blockchain projects to targeted user audiences.",https://swap.impossible.finance/#/swap,False,3.0,553.0,0.1704192474169349,0.1704192474169349,10861.71,10861.71,3.0,2024-06-23 22:50:18.517587
equalizer-base,Equalizer (Base),2023.0,Australia,,https://base.equalizer.exchange,False,3.0,554.0,0.1685414562815298,0.1685414562815298,10742.03,10742.03,1.0,2024-06-23 22:50:18.517587
secta-finance-v2,Secta Finance V2 (Linea),2024.0,Panama,Experience seamless decentralized trading on our intuitive DEX built exclusively for the Linea network. ,https://www.secta.finance/,False,3.0,555.0,0.1446032021460054,0.1446032021460054,9216.32,9216.32,0.0,2024-06-23 22:50:18.517587
paymium,Paymium,2011.0,France,,https://www.paymium.com/,False,3.0,556.0,0.1282622711552373,0.1282622711552373,8174.83,8174.83,13.0,2024-06-23 22:50:18.517587
knightswap,KnightSwap,2022.0,,,https://dex.knightswap.financial/#/swap,False,3.0,557.0,0.099413684787727,0.099413684787727,6336.16,6336.16,2.0,2024-06-23 22:50:18.517587
tealswap,Tealswap,,,"The All-in-One Oasys DEX. Tealswap goes beyond a typical DEX, aiming to provide a comprehensive portal into the Oasys ecosystem.

",https://tealswap.com/swap,False,3.0,558.0,0.0975162431133815,0.0975162431133815,6215.22,6215.22,,2024-06-23 22:50:18.517587
rcpswap,RCP Swap,2022.0,,,https://rcpswap.com/#/swap,False,3.0,559.0,0.0947012763318913,0.0947012763318913,6035.81,6035.81,2.0,2024-06-23 22:50:18.517587
loopring,Loopring,2020.0,British Virgin Islands,,https://loopring.io,False,3.0,560.0,0.0897031061359435,0.0897031061359435,5717.25,5717.25,4.0,2024-06-23 22:50:18.517587
usdfi,USDFI,,,,https://usdfi.com/,False,3.0,561.0,0.0693127920574369,0.0693127920574369,4417.67,4417.67,,2024-06-23 22:50:18.517587
chronos,Chronos,,,,https://app.chronos.exchange/?,False,3.0,562.0,0.062377069588754,0.062377069588754,3975.62,3975.62,,2024-06-23 22:50:18.517587
thena-opbnb,THENA (opBnb),,,,https://www.thena.fi/swap,False,3.0,563.0,0.0560678881934584,0.0560678881934584,3573.50,3573.50,,2024-06-23 22:50:18.517587
cetoswap,Cetoswap (Manta Pacific),,,,https://exchange.cetoswap.com/#/swap,False,3.0,564.0,0.0442918400516094,0.0442918400516094,2822.95,2822.95,,2024-06-23 22:50:18.517587
lydia_finance,Lydia Finance,2021.0,,"""Lydia Finance is an Automated Market Maker, Yield Farming, and Staking platform on Avalanche.

Rich UI and comprehensive documentation/tutorials allow every level of user to invest in DeFi and maximize their earnings by taking advantage of Avalanche’s lightning-fast infrastructure with very low gas costs.

Trade, stake, pool, and earn $LYD and many other token utilities all on Lydia Finance.""",https://exchange.lydia.finance/,False,3.0,565.0,0.0433859911807535,0.0433859911807535,2765.22,2765.22,3.0,2024-06-23 22:50:18.517587
radioshack_bsc,RadioShack (BSC),,,"RadioShack is a 100-year-old brand that now aims to be the first protocol to bridge the gap to mainstream usage of blockchain and cryptocurrencies.

As a first step, RadioShack is fixing the chaotic and dispersed nature of liquidity addition on today's AMMs. To solve this problem, RadioShack aims to significantly reduce the diameter of the graph of swappable tokens, and increase liquidity per pair. This will be achieved by using a single large-degree node (the RADIO node) to create what they refer to as The Starfish Topology: a pairing of the single large node with all swappable pairs.",https://app.radioshack.org/swap?,False,3.0,566.0,0.0418730221955247,0.0418730221955247,2668.79,2668.79,,2024-06-23 22:50:18.517587
step-exchange,Step Exchange,,,,https://app.step.exchange/#/swap,False,3.0,567.0,0.0375666426712515,0.0375666426712515,2394.32,2394.32,,2024-06-23 22:50:18.517587
solidlizard,SolidLizard,,,,https://solidlizard.finance/swap,False,3.0,568.0,0.037058386121563,0.037058386121563,2361.93,2361.93,,2024-06-23 22:50:18.517587
impossible_finance_v3,Impossible Finance (v3),,,,https://app.impossible.finance/swap,False,3.0,569.0,0.0350744460517558,0.0350744460517558,2235.48,2235.48,,2024-06-23 22:50:18.517587
protofi,ProtoFi,,,,https://protofi.app/,False,3.0,570.0,0.0338532000411799,0.0338532000411799,2157.64,2157.64,,2024-06-23 22:50:18.517587
yoshi_exchange_ftm,Yoshi.exchange (Fantom),,,,https://yoshi.exchange/,False,3.0,571.0,0.0328559536579503,0.0328559536579503,2094.08,2094.08,,2024-06-23 22:50:18.517587
kyberswap_classic_avalanche,KyberSwap Classic (Avalanche),2018.0,,,https://kyberswap.com/,False,3.0,572.0,0.0320443189991199,0.0320443189991199,2042.35,2042.35,6.0,2024-06-23 22:50:18.517587
velocore,Velocore,,,,https://app.velocore.xyz/swap,False,3.0,573.0,0.028682278605171,0.028682278605171,1828.07,1828.07,,2024-06-23 22:50:18.517587
kyberswap_classic_ethereum,KyberSwap Classic (Ethereum),2018.0,,,https://kyberswap.com/,False,3.0,574.0,0.028439597315549,0.028439597315549,1812.60,1812.60,6.0,2024-06-23 22:50:18.517587
sushiswap-v3-fantom,Sushiswap V3 (Fantom),,,,https://app.sushi.com/swap?,False,3.0,575.0,0.026973548684812,0.026973548684812,1719.17,1719.17,,2024-06-23 22:50:18.517587
wannaswap,Wannaswap,2021.0,,,https://wannaswap.finance/exchange/swap,False,3.0,576.0,0.0267914817809843,0.0267914817809843,1707.56,1707.56,3.0,2024-06-23 22:50:18.517587
planet_finance,Planet Finance,2021.0,Anguilla,"""Planet Finance is a decentralized exchange for swapping BEP20 tokens on Binance Smart Chain. Planet Finance uses an automated market maker (AMM) model where users trade against a liquidity pool. Users can easily add liquidity to these pools. They deposit them into the pool, receiving liquidity provider (or LP) tokens in return. They can use those tokens to reclaim their share, plus a portion of the trading fees.

Planet Finance also allows users to earn additional tokens for providing liquidity. Within vaults, users can deposit LP tokens and receive either AQUA or GAMMA for providing their monetary energy to make decentralized swaps possible.

AQUA is the governance token for all of Planet Finance that is bought & burned by the protocol

GAMMA is the utility token that will power Planet Finance’s ecosystem forever which is launching in Q4 2021.""",https://app.planet.finance/swap,False,3.0,577.0,0.023006003376742,0.023006003376742,1466.29,1466.29,3.0,2024-06-23 22:50:18.517587
suiswap,Suiswap,,,,https://suiswap.app/app/?,False,3.0,578.0,0.0219103478399645,0.0219103478399645,1396.46,1396.46,,2024-06-23 22:50:18.517587
solidlydex,Solidly V2 (Ethereum),,,,https://solidly.com/swap,False,3.0,579.0,0.0207768021873289,0.0207768021873289,1324.21,1324.21,,2024-06-23 22:50:18.517587
monoswap-V2-blast,MonoSwap V2 (Blast),,,,https://www.monoswap.io/#/swap,False,3.0,580.0,0.0172503540874039,0.0172503540874039,1099.46,1099.46,,2024-06-23 22:50:18.517587
acsi_finance,Acsi Finance,2021.0,Singapore,"Acsi.Finance is launched on 03 June 2021, powered by ACryptoS.
Acsi.Finance brings the first next-generation AMM protocol to Binance Smart Chain, built on Balancer V2.
Acsi.Finance is an automated portfolio manager, liquidity provider, and price sensor. 

Same as in Balancer, Acsi.Finance brings powerful new features to slash gas costs, super-charge capital efficiency, unlock arbitrage with zero-token starting capital, and open the door to custom AMMs.

Instead of paying fees to portfolio managers to rebalance your portfolio, you collect fees from traders, who rebalance your portfolio by following arbitrage opportunities.
It is based on N-dimensional invariant surface which is a generalization of the constant product formula described by Vitalik Buterin and proven viable by the popular Uniswap dapp.

Acsi.Finance uses Balancer V2 contracts verbatim, which have completed several full audits and have a comprehensive bug bounty program.
""",https://app.acsi.finance/#/,False,1.0,581.0,0.0157473153955735,0.0157473153955735,1003.66,1003.66,3.0,2024-06-23 22:50:18.517587
bitexbook,BITEXBOOK,2018.0,Saint Vincent and the Grenadines,,https://bitexbook.com,False,3.0,582.0,0.0143853583160704,0.0143853583160704,916.85,916.85,6.0,2024-06-23 22:50:18.517587
polyzap,PolyZap,,,,https://swap.polyzap.finance/,False,3.0,583.0,0.0134023737036119,0.0134023737036119,854.20,854.20,,2024-06-23 22:50:18.517587
hydra,Hydra DEX,,,,https://hydradex.org/#/swap,False,3.0,584.0,0.0105951997026785,0.0105951997026785,675.29,675.29,,2024-06-23 22:50:18.517587
universal-swaps,UniversalSwaps,,,,https://universalswaps.io/swap,False,5.0,585.0,0.0099778684497173,0.0099778684497173,635.94,635.94,,2024-06-23 22:50:18.517587
radioshack_avalanche,RadioShack (Avalanche),,,"RadioShack is a 100-year-old brand that now aims to be the first protocol to bridge the gap to mainstream usage of blockchain and cryptocurrencies.

As a first step, RadioShack is fixing the chaotic and dispersed nature of liquidity addition on today's AMMs. To solve this problem, RadioShack aims to significantly reduce the diameter of the graph of swappable tokens, and increase liquidity per pair. This will be achieved by using a single large-degree node (the RADIO node) to create what they refer to as The Starfish Topology: a pairing of the single large node with all swappable pairs.",https://app.radioshack.org/swap?,False,3.0,586.0,0.0103938871692693,0.0103938871692693,662.46,662.46,,2024-06-23 22:50:18.517587
forteswap,Forteswap,,,,https://forteswap.xyz/,False,3.0,587.0,0.008785913270857,0.008785913270857,559.97,559.97,,2024-06-23 22:50:18.517587
hebeswap,Hebeswap,,,,https://app.hebeswap.com/#/swap,False,3.0,588.0,0.0082089944111375,0.0082089944111375,523.20,523.20,,2024-06-23 22:50:18.517587
mars_ecosystem,Mars Ecosystem,,,"Mars Swap provides liquidity between Mars Stablecoin and all the other tokens, making USDM the ideal medium of exchange and store of value for DeFi. The incurred transaction fees generated at Mars Swap are used to back the stability of Mars Stablecoin.",https://app.marsecosystem.com/home,False,3.0,589.0,0.0070104383212143,0.0070104383212143,446.81,446.81,,2024-06-23 22:50:18.517587
animeswap,Animeswap,,,,https://app.animeswap.org/#/swap?chain=aptos,False,3.0,590.0,0.0056171576577416,0.0056171576577416,358.01,358.01,,2024-06-23 22:50:18.517587
duckydefi,DuckyDeFi,2022.0,,DuckyDeFi is the first fair launch DEX on Cronos Chain.,https://duckydefi.com/,False,3.0,591.0,0.0052772738308955,0.0052772738308955,336.35,336.35,2.0,2024-06-23 22:50:18.517587
wagmi-zksync,WAGMI (zkSync),2023.0,United Arab Emirates,,https://wagmi.com/,False,5.0,592.0,0.0052130876275633,0.0052130876275633,332.26,332.26,1.0,2024-06-23 22:50:18.517587
