id,name,year_established,country,description,url,has_trading_incentive,trust_score,trust_score_rank,trade_vol_24h_btc,trade_vol_24h_btc_normalized,trade_vol_24h_usd_normalized,trade_vol_24h_usd,age_of_exchange,ingested_at
lynex-v2-linea,Lynex V2 (Linea),,,,https://app.lynex.fi/swap,False,3.0,550.0,1.6664268726214273,1.6664268726214273,111537.00,111537.00,,2024-06-14 08:34:58.428855
ebisus-bay,Ebisu's Bay,,,,https://swap.ebisusbay.com/#/swap,False,2.0,551.0,1.56437136922174,1.56437136922174,104706.24,104706.24,,2024-06-14 08:34:58.428855
zbx,ZBX,,Malta,,https://www.zbx.com/,False,3.0,552.0,1.44887429,1.44887429,96975.81,96975.81,,2024-06-14 08:34:58.428855
fx_swap,MarginX,,,,https://swap.marginx.io/#/swap,False,3.0,553.0,2.043028742726823,1.4422914895994345,96535.21,136743.65,,2024-06-14 08:34:58.428855
narkasa,Narkasa,2020.0,Turkey,,https://narkasa.com/,False,3.0,554.0,1.2946205639319381,1.2946205639319381,86651.32,86651.32,4.0,2024-06-14 08:34:58.428855
saitaswap-bsc,SaitaSwap (BSC),,,,https://info.saita.pro/,False,2.0,555.0,1.1771447559843193,1.1771447559843193,78788.45,78788.45,,2024-06-14 08:34:58.428855
digitalexchange_id,Digitalexchange.id,2018.0,Indonesia,"Digitalexchange.id which was founded in 2018 and launched on 28 June 2019, is a Centralized Exchange platform to buy and sell crypto assets based in Indonesia, with the aim to be The Largest Indonesian Crypto Exchange which support IDR trading pairs and IDR deposit & withdrawal. Digitalexchange.id officially registered with the Commodity Futures Trading Regulatory Agency (BAPPEBTI) with the Registration Number: 008/BAPPEBTI/CP-AK/05/2020 and registered with Ministry of Communication and Information of the Republic of Indonesia (KOMINFO) with PSE Registration Number: 000286.01/DJAI.PSE/03/2021.  As of August 2023, Digitalexchange.id has more than 60 crypto assets listed with IDR trading pair and also available on Google Play and App Store.",https://digitalexchange.id/,False,3.0,556.0,0.943465190744131,0.943465190744131,63147.85,63147.85,6.0,2024-06-14 08:34:58.428855
klever_exchange,Bitcoin.me,,,,https://bitcoin.me,False,3.0,557.0,0.4647209956713613,0.4647209956713613,31104.63,31104.63,,2024-06-14 08:34:58.428855
archerswap,Archerswap,,,,https://exchange.archerswap.finance/#/swap,False,3.0,558.0,0.4616215008509546,0.4616215008509546,30897.17,30897.17,,2024-06-14 08:34:58.428855
horizondex,HorizonDEX,,,,https://app.horizondex.io/swap?,False,3.0,559.0,0.4472206580179641,0.4472206580179641,29933.30,29933.30,,2024-06-14 08:34:58.428855
impossible_finance,Impossible Finance,2021.0,,"Impossible Finance is a multi-chain incubator, launchpad, and swap platform which offers a robust product-first ecosystem that supports top-tier blockchain projects to targeted user audiences.",https://swap.impossible.finance/#/swap,False,3.0,560.0,0.402576561961631,0.402576561961631,26945.19,26945.19,3.0,2024-06-14 08:34:58.428855
tomb_swap_fantom,Tomb Swap (Fantom),,,,https://swap.tomb.com/#/swap,False,3.0,561.0,0.360811202597148,0.360811202597148,24149.75,24149.75,,2024-06-14 08:34:58.428855
rcpswap,RCP Swap,2022.0,,,https://rcpswap.com/#/swap,False,3.0,562.0,0.3399789782781891,0.3399789782781891,22755.42,22755.42,2.0,2024-06-14 08:34:58.428855
loopring,Loopring,2020.0,British Virgin Islands,,https://loopring.io,False,3.0,563.0,0.2791834352519741,0.2791834352519741,18686.26,18686.26,4.0,2024-06-14 08:34:58.428855
crowdswap-polygon,CrowdSwap (Polygon),2021.0,British Virgin Islands,"CrowdSwap is a best-price routing, cross-chain aggregation decentralized exchange",https://crowdswap.org,False,3.0,564.0,0.2387879149461962,0.2387879149461962,15982.51,15982.51,3.0,2024-06-14 08:34:58.428855
polycat_finance,Polycat Finance,,,"Polycat launched May 2021 as a yield farm and yield aggregator. Since then has expanded to become a hybrid yield optimizer: with both yield aggregation (Vaults), and decentralized exchange (DEX).
 
Polycat is built on Ethereum's EVM and Solidity smart contracts, powered by Polygon Network's Layer 2 scalability and infrastructure. By utilizing L2 for transactions, Polycat's users can trade, invest and farm cryptoassets instantly, with close to zero gas/transaction costs.

Polycat's products have been audited by multiple security firms, bringing users peace of mind. 
",https://polycat.finance/swap,False,3.0,565.0,0.2221210980470508,0.2221210980470508,14866.97,14866.97,,2024-06-14 08:34:58.428855
kyberswap_classic_polygon,KyberSwap Classic (Polygon),2018.0,,,https://kyberswap.com/,False,3.0,566.0,0.1917496984578708,0.1917496984578708,12834.16,12834.16,6.0,2024-06-14 08:34:58.428855
ezkalibur,eZKalibur,,,,https://dapp.ezkalibur.com/,False,3.0,567.0,0.1766121175480601,0.1766121175480601,11820.97,11820.97,,2024-06-14 08:34:58.428855
planet_finance,Planet Finance,2021.0,Anguilla,"""Planet Finance is a decentralized exchange for swapping BEP20 tokens on Binance Smart Chain. Planet Finance uses an automated market maker (AMM) model where users trade against a liquidity pool. Users can easily add liquidity to these pools. They deposit them into the pool, receiving liquidity provider (or LP) tokens in return. They can use those tokens to reclaim their share, plus a portion of the trading fees.

Planet Finance also allows users to earn additional tokens for providing liquidity. Within vaults, users can deposit LP tokens and receive either AQUA or GAMMA for providing their monetary energy to make decentralized swaps possible.

AQUA is the governance token for all of Planet Finance that is bought & burned by the protocol

GAMMA is the utility token that will power Planet Finance’s ecosystem forever which is launching in Q4 2021.""",https://app.planet.finance/swap,False,3.0,568.0,0.1276849782346241,0.1276849782346241,8546.19,8546.19,3.0,2024-06-14 08:34:58.428855
equalizer-base,Equalizer (Base),2023.0,Australia,,https://base.equalizer.exchange,False,3.0,569.0,0.1204939412304648,0.1204939412304648,8064.88,8064.88,1.0,2024-06-14 08:34:58.428855
knightswap,KnightSwap,2022.0,,,https://dex.knightswap.financial/#/swap,False,3.0,570.0,0.1107078249532345,0.1107078249532345,7409.88,7409.88,2.0,2024-06-14 08:34:58.428855
orion-ethereum,Orion (Ethereum) ,,,,https://trade.orion.xyz/swap,False,3.0,571.0,0.1022766308293997,0.1022766308293997,6845.56,6845.56,,2024-06-14 08:34:58.428855
sushiswap-v3-fantom,Sushiswap V3 (Fantom),,,,https://app.sushi.com/swap?,False,3.0,572.0,0.0888574426804405,0.0888574426804405,5947.39,5947.39,,2024-06-14 08:34:58.428855
graviex,Graviex,2017.0,Malta,,https://graviex.net/,False,3.0,573.0,0.0648956052663608,0.0648956052663608,4343.58,4343.58,7.0,2024-06-14 08:34:58.428855
kyberswap_classic_optimism,Kyberswap Classic (Optimism),,,,https://kyberswap.com/swap/optimism,False,3.0,574.0,0.064390776663759,0.064390776663759,4309.79,4309.79,,2024-06-14 08:34:58.428855
solidly,Solidly V1 (Fantom),,,,https://solidly.exchange/,False,3.0,575.0,0.0552515284754937,0.0552515284754937,3698.09,3698.09,,2024-06-14 08:34:58.428855
kyberswap_classic_avalanche,KyberSwap Classic (Avalanche),2018.0,,,https://kyberswap.com/,False,3.0,576.0,0.0533198797602421,0.0533198797602421,3568.80,3568.80,6.0,2024-06-14 08:34:58.428855
kyberswap_classic_bsc,KyberSwap Classic (BSC),2018.0,,,https://kyberswap.com/,False,3.0,577.0,0.0446800344582768,0.0446800344582768,2990.52,2990.52,6.0,2024-06-14 08:34:58.428855
kdswap,KDSwap,,,,https://www.kdswap.exchange/,False,3.0,578.0,0.0363886960504687,0.0363886960504687,2435.56,2435.56,,2024-06-14 08:34:58.428855
radioshack_ethereum,RadioShack (Ethereum),,,"RadioShack is a 100-year-old brand that now aims to be the first protocol to bridge the gap to mainstream usage of blockchain and cryptocurrencies.

As a first step, RadioShack is fixing the chaotic and dispersed nature of liquidity addition on today's AMMs. To solve this problem, RadioShack aims to significantly reduce the diameter of the graph of swappable tokens, and increase liquidity per pair. This will be achieved by using a single large-degree node (the RADIO node) to create what they refer to as The Starfish Topology: a pairing of the single large node with all swappable pairs.",https://app.radioshack.org/swap?,False,,579.0,0.0344634280615029,0.0344634280615029,2306.70,2306.70,,2024-06-14 08:34:58.428855
protofi,ProtoFi,,,,https://protofi.app/,False,3.0,580.0,0.0340994634801424,0.0340994634801424,2282.34,2282.34,,2024-06-14 08:34:58.428855
lfgswap-core,LFGSwap (Core),,,,https://app.lfgswap.finance/swap?chainId=1116,False,3.0,581.0,0.0326652882881628,0.0326652882881628,2186.35,2186.35,,2024-06-14 08:34:58.428855
radioshack_bsc,RadioShack (BSC),,,"RadioShack is a 100-year-old brand that now aims to be the first protocol to bridge the gap to mainstream usage of blockchain and cryptocurrencies.

As a first step, RadioShack is fixing the chaotic and dispersed nature of liquidity addition on today's AMMs. To solve this problem, RadioShack aims to significantly reduce the diameter of the graph of swappable tokens, and increase liquidity per pair. This will be achieved by using a single large-degree node (the RADIO node) to create what they refer to as The Starfish Topology: a pairing of the single large node with all swappable pairs.",https://app.radioshack.org/swap?,False,3.0,582.0,0.0271622076746738,0.0271622076746738,1818.02,1818.02,,2024-06-14 08:34:58.428855
sushiswap_harmony,Sushiswap (Harmony),,,,https://app.sushi.com/swap,False,3.0,583.0,0.0260912214525488,0.0260912214525488,1746.33,1746.33,,2024-06-14 08:34:58.428855
impossible_finance_v3,Impossible Finance (v3),,,,https://app.impossible.finance/swap,False,3.0,584.0,0.0254464770871902,0.0254464770871902,1703.18,1703.18,,2024-06-14 08:34:58.428855
universal-swaps,UniversalSwaps,,,,https://universalswaps.io/swap,False,3.0,585.0,0.0243032684816404,0.0243032684816404,1626.66,1626.66,,2024-06-14 08:34:58.428855
hydra,Hydra DEX,,,,https://hydradex.org/#/swap,False,3.0,586.0,0.0179083890002139,0.0179083890002139,1198.64,1198.64,,2024-06-14 08:34:58.428855
warpgate,WarpGate,,,,https://app.warpgate.pro/,False,3.0,587.0,0.0177336498834652,0.0177336498834652,1186.95,1186.95,,2024-06-14 08:34:58.428855
lydia_finance,Lydia Finance,2021.0,,"""Lydia Finance is an Automated Market Maker, Yield Farming, and Staking platform on Avalanche.

Rich UI and comprehensive documentation/tutorials allow every level of user to invest in DeFi and maximize their earnings by taking advantage of Avalanche’s lightning-fast infrastructure with very low gas costs.

Trade, stake, pool, and earn $LYD and many other token utilities all on Lydia Finance.""",https://exchange.lydia.finance/,False,3.0,588.0,0.0165916148204159,0.0165916148204159,1110.51,1110.51,3.0,2024-06-14 08:34:58.428855
paintswap,Paintswap,,,,https://paintswap.finance/,False,3.0,589.0,0.0163682647019595,0.0163682647019595,1095.56,1095.56,,2024-06-14 08:34:58.428855
abstradex-x-layer,Abstradex (X Layer),,,,https://exchange.abstradex.xyz/swap,False,3.0,590.0,0.0124170088629393,0.0124170088629393,831.09,831.09,,2024-06-14 08:34:58.428855
acsi_finance,Acsi Finance,2021.0,Singapore,"Acsi.Finance is launched on 03 June 2021, powered by ACryptoS.
Acsi.Finance brings the first next-generation AMM protocol to Binance Smart Chain, built on Balancer V2.
Acsi.Finance is an automated portfolio manager, liquidity provider, and price sensor. 

Same as in Balancer, Acsi.Finance brings powerful new features to slash gas costs, super-charge capital efficiency, unlock arbitrage with zero-token starting capital, and open the door to custom AMMs.

Instead of paying fees to portfolio managers to rebalance your portfolio, you collect fees from traders, who rebalance your portfolio by following arbitrage opportunities.
It is based on N-dimensional invariant surface which is a generalization of the constant product formula described by Vitalik Buterin and proven viable by the popular Uniswap dapp.

Acsi.Finance uses Balancer V2 contracts verbatim, which have completed several full audits and have a comprehensive bug bounty program.
""",https://app.acsi.finance/#/,False,3.0,591.0,0.0112347126218751,0.0112347126218751,751.96,751.96,3.0,2024-06-14 08:34:58.428855
derpdex-base,DerpDEX (Base),2023.0,British Virgin Islands,"Trade, earn, stake, and launch crypto with the most best DEX on the internet. Make derp great again!",https://app.derpdex.com/,False,3.0,592.0,0.0112032223248557,0.0112032223248557,749.85,749.85,1.0,2024-06-14 08:34:58.428855
monoswap-V2-blast,MonoSwap V2 (Blast),,,,https://www.monoswap.io/#/swap,False,3.0,593.0,0.0112106525120479,0.0112106525120479,750.35,750.35,,2024-06-14 08:34:58.428855
huckleberry,Huckleberry,,,,https://www.huckleberry.finance/#/swap,False,3.0,594.0,0.0075426600395176,0.0075426600395176,504.84,504.84,,2024-06-14 08:34:58.428855
oreoswap,OreoSwap,,,,https://oreoswap.finance/swap,False,3.0,595.0,0.0024412192253774,0.0024412192253774,163.40,163.40,,2024-06-14 08:34:58.428855
tranquil_finance,Tranquil Finance,,,"Tranquil Finance is a DeFi app for the Harmony blockchain. It is the first DeFi protocol developed as part of the Defira metaverse, adding a GameFi layer to Tranquil's DeFi features. The protocol supports three major DeFi primitives: DEX, lending, and liquid staking. 
",https://app.defira.com/#/swap,False,3.0,596.0,0.0019814313056055,0.0019814313056055,132.62,132.62,,2024-06-14 08:34:58.428855
dao_swap,DAO Swap,,,,https://swap.daomaker.com/,False,3.0,597.0,0.0012381260841933,0.0012381260841933,82.87,82.87,,2024-06-14 08:34:58.428855
sphynx_swap,Sphynx Swap (BSC),,,,https://thesphynx.co/,False,3.0,598.0,0.0007468869222936,0.0007468869222936,49.99,49.99,,2024-06-14 08:34:58.428855
satori-linea,Satori (Linea),,,,https://lineaswap.satori.finance/#/swap,False,2.0,599.0,0.0003368091182616,0.0003368091182616,22.54,22.54,,2024-06-14 08:34:58.428855
solisnek,SoliSnek,,,,https://www.solisnek.finance/swap,False,3.0,600.0,0.0004781299416072,0.0004781299416072,32.00,32.00,,2024-06-14 08:34:58.428855
velocore-v2-telos,Velocore V2 (Telos),,,,https://telos.velocore.xyz/swap,False,3.0,601.0,0.0004504922984895,0.0004504922984895,30.15,30.15,,2024-06-14 08:34:58.428855
lfgswap,LFGswap,,,,https://app.lfgswap.finance/swap,False,3.0,602.0,0.0004166808790173,0.0004166808790173,27.89,27.89,,2024-06-14 08:34:58.428855
mantaswap,MantaSwap,,,,https://mantaswap.io/#/swap,False,,603.0,0.0001061365946333,0.0001061365946333,7.10,7.10,,2024-06-14 08:34:58.428855
pegasys-v3-rollux,Pegasys V3 (Rollux),,,,https://app.pegasys.fi/#/swap,False,3.0,611.0,0.107823866248553,0.0,0.00,7216.85,,2024-06-14 08:34:58.428855
bithash,BitHash,2016.0,Seychelles,,https://www.bithash.net/,False,3.0,612.0,694.5714793551567,0.0,0.00,46488940.18,8.0,2024-06-14 08:34:58.428855
hyperblast,HyperBlast,,,,https://dapp.hyperblast.io/,False,1.0,613.0,0.0102536670704329,0.0,0.00,686.30,,2024-06-14 08:34:58.428855
silkswap,SilkSwap,2024.0,Armenia,"Swap, add your tokens, and enjoy your freedom on decentralized exchange.",https://silkswap.app,False,3.0,614.0,1.2706661543061717,0.0,0.00,85048.01,0.0,2024-06-14 08:34:58.428855
